"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"IGG.L","IG Group Holdings plc","Financial Services","Capital Markets","6051829760","5241060352","17.28302","13.340518","1.58","3.2453496","5.6008782","4.851","","3.37","0.61","0.4424","5.23","1777507200","1080514432","0.081","0.47405997","0.4099","0.46343","","","","30.835","1550800000","568099968","","358628640","3.008","0.186","1832.0","1826.0","1956.0","0.0","1719.62","1371.3175","0.533","1223092","330340037","334017534","0.8809523809523809"
"IHG.L","InterContinental Hotels Group PLC","Consumer Cyclical","Lodging","25588523008","29539907584","35.1833","26.730726","1.61","-9.503246","4.931301","5.693","23.727","1.07","1.84","0.3489","1.82","1775692800","5189000192","0.027","0.61939","0.22209999","0.14608","1244999936","","0.15022999","","1132000000","4618999808","684249984","898000000","0.976","0.077","172.75","171.55","175.7","0.0","155.223","138.84055","1.045","445105","148124598","140340550","0.9523809523809523"
"IMI.L","IMI plc","Industrials","Specialty Industrial Machinery","6910838784","7705011200","23.723577","19.051474","2.32","6.470066","2.999496","3.344","14.906","1.17","0.34","0.2593","1.6","1775088000","2304000000","0.091","0.47457","0.24007","0.13451","516900000","0.28247","0.11279","58.038","114900000","643699968","251950000","415300000","1.495","0.649","2918.0","2924.0","3044.04","0.0","2826.0","2628.98","1.042","1398202","236834761","242830387","1.0"
"IMB.L","Imperial Brands PLC","Consumer Defensive","Tobacco","21337016320","33369673728","13.056337","7.5910187","0.83","5.4690266","1.0995061","1.72","8.309","6.0","1.67","0.7541","7.15","1787184000","19406000128","0.049","0.36262","0.1603","0.08956","4016000000","0.37151","0.07796","243.803","497000000","11232000000","2502374912","3526000128","0.698","-0.382","2781.0","2780.0","3632.04","0.0","2777.6943","3040.7485","0.151","2727078","767242594","751009177","1.0"
"INF.L","Informa plc","Communication Services","Publishing","11368359936","15383801856","906.00006","13.71979","0.14","2.0562868","2.8129756","3.807","13.451","2.43","0.22","25.75","2.92","1779926400","4041400064","0.08","0.3793","0.19551","0.0027200002","1143699968","-0.02141","0.038259998","55.685","330500000","3485799936","765312512","876300032","0.438","-0.409","906.0","897.8","1000.0","0.0","820.312","861.549","0.709","4597212","1254785752","1266148010","1.0"
"IAG.L","International Consolidated Airlines Group S.A.","Industrials","Airlines","21083574272","27675885568","7.7901645","7.172719","2.66","3.314399","0.6321911","0.83","4.234","1.76","0.09","0.1497","5.05","1782345600","33350000640","0.019","0.38990003","0.05361","0.10396","6536000000","","","187.872","8289999872","14266999808","","","","0.784","475.2","482.7","492.9","0.0","410.60355","402.3224","1.356","22064476","4436778958","3168704144","0.8809523809523809"
"ITRK.L","Intertek Group plc","Industrials","Specialty Business Services","8902779904","10266379264","26.85185","20.16753","3.54","8.22112","2.5943522","2.992","13.694","2.84","1.65","0.7403","2.63","1779926400","3431600128","0.02","0.56909","0.18546","0.1001","749699968","0.28238","0.09939","146.182","329200000","1648199936","362312512","536500000","1.082","-0.057","5800.0","5810.0","5820.0","0.0","5343.0195","4713.657","0.969","1565758","153496203","150390975","1.0"
"INVP.L","Investec Group","Financial Services","Capital Markets","3795859456","-1860711680","8.026667","6.1310954","","0.9520797","1.7848523","-0.875","","6.32","0.39","0.5","5.74","1787184000","2126707968","0.094","0.0","0.43811","0.34067002","","0.12372","0.011879999","","13170487296","6142532096","","-2842501888","","0.092","602.0","609.5","690.0","0.0","627.0","592.8375","0.445","2799620","630541464","746265322","0.8571428571428571"
"JD.L","JD Sports Fashion Plc","Consumer Cyclical","Apparel Retail","4081212416","7495222784","9.4777775","6.7644725","0.84","1.4122517","0.32231975","0.592","5.602","1.4","0.01","0.1171","0.65","1782950400","12661999616","0.046","0.46999002","0.08361","0.03443","1338000000","0.1374","0.061139997","106.977","854000000","3680000000","830000000","1356999936","1.51","-0.144","85.3","85.7","106.181","0.0","78.11362","81.45625","1.596","21564865","4784539608","2150270363","1.0"
"BGEO.L","Lion Finance Group PLC","Financial Services","Banks - Regional","4790124544","","7.6095886","6.1032796","","0.60374856","","","","4.79","5.2","0.3157","4.12","1782345600","","0.142","0.0","0.0","0.51623","","0.2744","0.03895","","","","","","","0.16","11110.0","10870.0","12040.0","0.0","10974.0","9608.725","0.764","90578","43115434","33801594","0.6904761904761905"
