"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"SKO.NZ","Serko Limited","Technology","Software - Infrastructure","180379168","132033768","","31.236347","","1.9944211","1.5108272","1.106","-14.835","","","0.0","","","119391000","0.239","0.36233002","-0.14055","-0.14856","-8900000","-0.18809","-0.05939","7.821","54146000","6934000","2745750","7030000","4.012","","1.43","1.45","3.28","1.39","1.5899","2.2923","-0.127","90790","126139278","81487598","0.8333333333333334"
"SKT.NZ","SKY Network Television Limited","Communication Services","Entertainment","454327520","411376032","6.1111107","9.894162","18.82","0.94827586","0.58039814","0.526","4.348","8.91","0.29","0.4073","9.45","1773273600","782785984","0.082","0.28359","0.063200004","0.095019996","94603000","0.16275999","0.047020003","14.361","99910000","69043000","78494248","156514000","1.161","","3.3","3.2","3.66","2.9","3.1734","3.29685","0.462","156370","137675010","121038362","0.9761904761904762"
"SPG.NZ","Stride Property Group","Real Estate","Real Estate Services","638878976","962939072","19.0","11.80002","","0.69174755","4.3552113","6.564","10.114","7.08","0.08","1.4414","5.87","1780617600","146692992","-0.009","0.79864","0.65648","0.2132","95212000","0.03283","0.044260003","34.119","15512000","322660992","49933752","31572000","0.984","","1.14","1.13","1.53","1.055","1.1351","1.2761","0.366","552559","560420186","556066101","0.9523809523809523"
"SPK.NZ","Spark New Zealand Limited","Communication Services","Telecom Services","3525053952","5767504384","13.321428","13.658001","13.1","2.6047485","0.95220256","1.558","6.882","10.96","0.21","1.7664","7.2","1773878400","3702000128","-0.012","0.31659","0.076069996","0.07807","838000000","0.1972","0.06655","171.196","85000000","2318000128","361750016","1008000000","1.184","0.782","1.865","1.87","2.675","1.775","1.9719","2.196325","0.134","2651871","1890109281","1888219172","1.0"
"SUM.NZ","Summerset Group Holdings Limited","Healthcare","Medical Care Facilities","2144774272","4029555712","8.185185","7.8047748","","0.64216185","5.9434915","11.167","133.024","3.09","0.26","0.22709998","2.02","1773273600","360860992","0.124","0.08931","0.026659999","0.71972","30292000","0.08281","0.00043000001","59.92","26576000","1994045056","-74282728","548176000","0.129","-0.44","8.84","8.53","12.8","7.04","8.0286","10.4182","0.302","320663","242621524","228930303","0.9761904761904762"
"THL.NZ","Tourism Holdings Limited","Consumer Cyclical","Recreational Vehicles","621566528","1362578432","","10.536182","0.97","0.99716103","0.65005314","1.425","8.215","2.41","0.07","0.8705","6.3","1774483200","956177984","0.041","0.62011003","0.13391","-0.02246","165860000","-0.03381","0.03412","119.465","22917000","744310976","190514256","44816000","1.116","0.157","2.81","2.9","2.94","1.96","2.3288","2.4488","0.653","255942","221198069","170647911","0.9761904761904762"
"TRA.NZ","Turners Automotive Group Limited","Consumer Cyclical","Auto & Truck Dealerships","755509696","1256974720","19.761906","13.460886","","2.3768613","1.6782726","2.792","15.528","4.34","0.36","0.73550004","5.28","1783900800","450171008","0.135","0.39178002","0.10505","0.08479","80951000","0.123859994","0.043909997","190.768","104922000","606387008","-149381872","-74981000","122.375","-0.168","8.3","8.3","9.21","6.65","8.4976","8.12995","0.03","56137","91025265","62463357","0.9761904761904762"
"VCT.NZ","Vector Limited","Utilities","Utilities - Diversified","5034999808","7155500032","33.566666","18.770504","2.56","1.396284","4.4248176","6.288","12.093","5.01","0.25","1.6733","4.69","1773792000","1137900032","0.06","0.55594003","0.39098","0.1363","591699968","0.04088","0.03541","60.108","1800000","2167300096","132912496","563400000","0.476","-0.092","5.035","4.99","5.3","4.2","4.9874","4.869","0.37","183351","1000000000","249000000","1.0"
"VGL.NZ","Vista Group International Limited","Technology","Software - Application","567114176","593279232","237.0","38.549118","","3.8411667","3.4516993","3.611","68.193","","","0.0","","1583971200","164300000","0.086","0.58004004","0.08935001","0.0115600005","8700000","0.01759","0.01827","21.977","20000000","32900000","13250000","27800000","1.108","1.452","2.37","2.42","3.71","1.56","2.1705","2.301675","0.648","216500","239288701","207513640","0.9047619047619048"
"VHP.NZ","Vital Healthcare Property Trust","Real Estate","REIT - Healthcare Facilities","1543400192","2904610816","","18.15524","22.75","0.82300127","8.344328","15.704","","5.08","0.1","0.5573","4.31","1779235200","184964000","-0.45","0.87101","1.73977","-0.10017","","","","74.008","27554000","1387789056","","","","","1.925","1.92","2.37","1.75","1.8789","1.9853","0.537","590904","801766315","613093079","0.7857142857142857"
"VSL.NZ","Vulcan Steel Limited","Basic Materials","Steel","909950976","1495783040","56.454548","11.201298","","3.247908","0.9186432","1.51","19.664","1.05","0.07","0.6217","","1773187200","990537984","0.086","0.34187","0.05572","0.01498","76069000","0.06653","0.03667","204.767","28579000","591190016","44601752","62906000","2.408","-0.169","6.21","6.31","9.0","5.78","6.325","7.55925","1.035","112154","146529960","77945147","0.9523809523809523"
"WBC.NZ","Westpac Banking Corporation","Financial Services","Banks - Diversified","146841010176","369449893888","17.338709","19.026548","1.24","1.6687635","3.7188685","9.357","","4.38","1.88","0.7541","4.92","1778198400","39485399040","0.015","0.0","0.50433","0.31495002","","0.09803","0.00619","","235389140992","457688023040","","-128907845632","","0.054","43.0","43.0","52.35","35.47","44.507","45.51115","0.73","11287","3414907347","3411287545","0.8809523809523809"
"WHS.NZ","The Warehouse Group Limited","Consumer Cyclical","Department Stores","201169008","1003535744","Infinity","7.280944","1.7","0.6387665","0.065069444","0.325","11.631","","","0.0","6.44","1712275200","3091604992","0.003","0.32146","0.02915","0.00039","86284000","0.0051700003","0.01845","271.164","43264000","845430976","6255750","5311000","0.975","0.353","0.58","0.585","0.85","0.57","0.636","0.723125","0.177","79267","346843120","94581274","0.9523809523809523"
