"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"HINDUNILVR.NS","Hindustan Unilever Limited","Consumer Defensive","Household & Personal Products","4983247863808","5002215555072","46.943336","39.53907","3.69","10.224358","7.7298007","7.759","34.37","2.05","44.0","0.9503","1.58","1782172800","644679991296","0.043","0.50583","0.21136","0.23329","145540005888","0.21603","0.10715","3.016","69930000384","14780000256","65247498240","109990002688","1.223","0.214","2120.9","2151.3","2750.0","2022.5","2217.464","2315.288","0.361","2070607","2349591262","886500783","1.0"
"ICICIBANK.NS","ICICI Bank Limited","Financial Services","Banks - Regional","9976425742336","9654757228544","18.597406","15.292348","0.53","2.7434683","4.587897","4.44","","0.86","12.0","0.1471","0.99","1785456000","2174509514752","0.669","0.0","0.33293998","0.24929","","0.16359","0.02085","","2649807126528","2202642677760","","-1210546388992","","0.084","1390.9","1387.6","1500.0","1187.6","1292.882","1339.6475","0.249","18207797","7172640623","7130571889","0.8809523809523809"
"INDIGO.NS","InterGlobe Aviation Limited","Industrials","Airlines","2063475146752","1868310380544","","23.197191","","29.589321","2.436741","2.206","16.418","0.24","10.0","0.1205","","1755043200","846754021376","0.062","0.34529","0.15758","0.03793","113799249920","","","866.462","496290988032","748138004480","","","","-0.776","5336.3","5315.2","6232.5","3895.2","4587.422","4950.238","0.606","1468407","386657498","214356271","0.8095238095238095"
"INFY.NS","Infosys Limited","Technology","Information Technology Services","4101159256064","4192778584064","13.421227","12.3506365","1.93","4.423583","203.45071","207.996","946.879","4.82","50.0","0.6465","2.4","1781049600","20157999104","0.066","0.29517","0.20928","0.16434999","4428000256","0.31439","0.15093","9.827","3705999872","967000000","3170249984","4039000064","1.978","0.118","1012.9","1036.7","1728.0","1005.5","1155.412","1396.109","0.109","14833857","4048927919","3883930036","1.0"
"ITC.NS","ITC Limited","Consumer Defensive","Tobacco","3622269353984","3432571731968","17.521212","16.413342","1.78","4.996025","4.5928016","4.352","12.565","5.5","16.0","0.8692","3.72","1779840000","788684013568","-0.05","0.58731","0.36479","0.26233","273179099136","0.2934","0.17599002","3.292","237594296320","23990599680","123669610496","184643092480","3.039","-0.727","289.1","290.7","427.0","275.05","297.481","342.84125","-0.08","18081903","12529468231","9469419925","1.0"
"JIOFIN.NS","Jio Financial Services Limited","Financial Services","Asset Management","1556888682496","1680545939456","97.42975","53.70843","","1.1151365","57.619865","62.196","","0.21","0.5","0.2075","","1754870400","27019999232","0.394","1.0","0.43075","0.57768","","0.012130001","0.01051","16.286","35982901248","217989398528","","-154386399232","234.532","-0.14","235.78","236.71","338.6","223.3","240.134","268.3089","0.566","18130399","6603141623","3329250600","0.8809523809523809"
"JSWSTEEL.NS","JSW Steel Limited","Basic Materials","Steel","3017594372096","3640209965056","13.5559225","17.213812","","3.0158808","1.6272618","1.963","12.207","0.58","7.1","0.0307","0.98","1783296000","1854699995136","0.142","0.35463002","0.12673001","0.12031999","298210000896","0.27261","0.04952","94.155","415069995008","993099972608","-48862498816","251519991808","1.491","9.918","1236.5","1232.4","1328.0","1014.5","1276.508","1199.2305","0.574","1911789","2440826972","879152229","0.9761904761904762"
"KOTAKBANK.NS","Kotak Mahindra Bank Limited","Financial Services","Banks - Regional","3910950191104","3868539486208","20.28896","14.042857","0.94","2.1589806","5.281975","5.225","","0.13","0.5","0.025799999","0.06","1752796800","740433330176","-0.11","0.0","0.35119998","0.26049","","0.11389","0.020480001","","1020911091712","953935331328","","-305063297024","","0.098","393.2","395.5","453.2","345.5","386.738","406.2333","0.292","18409164","9946464950","7331402248","0.8809523809523809"
"LT.NS","Larsen & Toubro Limited","Industrials","Engineering & Construction","5745753980928","6411009392640","35.76248","22.766954","1.06","5.257216","1.9703014","2.198","18.902","0.91","38.0","0.2909","0.91","1779408000","2916180295680","0.117","0.36905998","0.10707","0.05515","339164495872","0.16951999","0.045900002","97.64","766146510848","1254965903360","261954764800","167409696768","1.251","-0.345","4176.7","4165.2","4440.0","3288.1","4030.792","3952.4766","0.461","2700497","1375668171","1143342938","1.0"
"M&M.NS","Mahindra & Mahindra Limited","Consumer Cyclical","Auto Manufacturers","3730288148480","4461730201600","20.413984","19.497183","1.26","3.7288837","1.8459065","2.208","10.88","1.07","33.0","0.1663","0.86","1782950400","2020843454464","0.309","0.39173","0.16398","0.08461001","410071990272","0.18754","0.07074","125.066","527834513408","1369359122432","156552364032","116573601792","1.267","0.448","3106.6","3093.0","3839.9","2896.0","3108.24","3389.587","0.338","3219433","1200762264","821255421","1.0"
"MARUTI.NS","Maruti Suzuki India Limited","Consumer Cyclical","Auto Manufacturers","4287507726336","4044314640384","29.180666","22.044788","0.77","4.0011535","2.3388617","2.206","18.849","1.04","140.0","0.2891","0.8","1785974400","1833160015872","0.282","0.27837","0.08406","0.08008","214561996800","0.14434","0.06549","0.096","173457997824","1025000000","77131751424","190999003136","1.068","-0.064","13637.0","13412.0","17370.0","12201.0","13284.2","14751.79","0.272","492835","314402574","117092401","1.0"
"MAXHEALTH.NS","Max Healthcare Institute Limited","Healthcare","Medical Care Facilities","1116359360512","1145728663552","77.92459","47.174877","","10.3770685","13.33213","13.683","51.084","0.17","2.0","0.1016","","1783036800","83734503424","0.122","0.62415004","0.22559","0.17226","22428299264","0.14333001","0.0692","32.367","7006000128","34783600640","-2116499968","16333200384","0.889","0.073","1147.05","1149.9","1314.3","903.0","1023.658","1055.788","0.096","2872399","973243789","698303799","0.9523809523809523"
"NESTLEIND.NS","Nestlé India Limited","Consumer Defensive","Packaged Foods","2711788716032","2666390355968","77.39681","59.182903","","52.585724","11.732737","11.536","51.67","0.86","12.0","0.66120005","1.13","1783555200","231130103808","0.23","0.54565","0.2296","0.15139","51603800064","0.76338995","0.22580999","8.621","13205699584","4445599744","38810951680","50475601920","0.964","0.274","1406.3","1387.3","1498.1","1084.7","1422.46","1296.9764","0.441","2208453","1928314320","702369208","0.9761904761904762"
"NTPC.NS","NTPC Limited","Utilities","Utilities - Regulated Electric","3442316673024","4570346946560","11.658456","12.554893","","1.6949638","1.8370326","2.439","8.267","3.19","11.35","0.2907","3.36","1770336000","1873846337536","0.08","0.47572","0.18428","0.14437","552857501696","0.13695","0.041160002","118.127","128116301824","1234561925120","-80749338624","509018112000","0.825","-0.016","355.0","356.1","414.4","315.55","380.977","357.42874","0.266","12697066","9696666134","4342232841","0.9761904761904762"
"ONGC.NS","Oil and Natural Gas Corporation Limited","Energy","Oil & Gas Integrated","2907931410432","4714141319168","7.019435","5.3740807","","0.7822335","0.43910053","0.712","4.218","7.9","18.5","0.41","5.11","1771372800","6622473093120","0.019","0.39247","0.09212","0.06255","1117694197760","0.12703","0.052989997","42.548","352858701824","1743164932096","295876263936","1127193378816","0.84","0.478","231.15","234.05","307.5","228.61","273.023","260.3686","0.11","18940198","12580279206","3873937940","0.9761904761904762"
"POWERGRID.NS","Power Grid Corporation of India Limited","Utilities","Utilities - Regulated Electric","2664622981120","4086999285760","14.239562","14.295572","","2.6505444","5.7018175","8.745","10.761","4.28","12.25","0.4475","4.74","1770595200","467328696320","-0.05","1.0","0.4947","0.34083","379790884864","0.16492","0.055609997","150.993","91716296704","1517392494592","-83422691328","409305808896","0.625","0.096","286.5","286.25","324.95","250.0","299.416","286.157","0.173","12597315","9300603819","4290006241","0.9761904761904762"
"RELIANCE.NS","Reliance Industries Limited","Energy","Oil & Gas Refining & Marketing","17539437428736","20822636888064","21.702946","18.052025","0.82","1.9401388","1.6590165","1.97","12.144","0.46","6.0","0.0921","0.44","1780617600","10572189925376","0.125","0.34861","0.099750005","0.0764","1714649956352","0.09139","0.03672","36.653","2581470117888","3979999969280","218291257344","1921130037248","1.098","-0.126","1296.1","1301.0","1611.8","1253.2","1346.482","1420.579","0.182","18966371","13532472634","6638895750","1.0"
"SBILIFE.NS","SBI Life Insurance Company Limited","Financial Services","Insurance - Life","1749852094464","1729098940416","70.96013","50.304287","","9.168708","1.5583175","1.54","62.387","0.15","2.7","0.1097","0.18","1772755200","1122911125504","-0.822","0.08375","0.21172","0.022","27715799040","0.13697","0.00352","","32079400960","0","9995212800","345226706944","1.55","-0.011","1744.2","1755.4","2132.0","1700.4","1817.004","1924.6625","0.335","1337512","1003240534","415162134","0.9523809523809523"
